日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,sector
2023-12-07,3137.38,3169.89,3170.29,3137.02,138823769,6528319018013.84,1.06,0.07,2.37,3.03,Banking
2023-12-08,3158.75,3145.74,3163.0,3140.43,166224720,7677557795960.09,0.72,-0.76,-24.15,3.93,Banking
2023-12-11,3207.09,3227.3,3239.84,3183.02,62350633,2736842067479.74,1.79,2.59,81.56,3.71,Banking
2023-12-12,3248.25,3252.49,3259.12,3235.49,35338149,1113926221807.58,0.73,0.78,25.2,1.43,Banking
2023-12-13,3161.31,3174.1,3181.32,3138.06,187243740,5037705618734.28,1.38,-2.41,-78.39,3.06,Banking
2023-12-14,3167.01,3181.84,3182.06,3159.41,145723448,4737920289355.3,0.72,0.24,7.74,4.4,Banking
2023-12-15,3170.4,3157.21,3178.72,3136.0,92200258,2872402392629.74,1.36,-0.77,-24.63,2.44,Banking
2023-12-18,3184.76,3190.14,3190.23,3179.14,43741104,1610498930647.07,0.35,1.04,32.93,4.85,Banking
2023-12-19,3164.38,3160.43,3171.01,3128.58,64069906,2722278268520.37,1.36,-0.93,-29.7,2.53,Banking
2023-12-20,3156.18,3156.72,3158.38,3146.71,60600879,2679776566327.59,0.37,-0.12,-3.72,1.14,Banking
2023-12-21,3181.93,3176.48,3183.28,3162.98,77471884,3424074668495.44,0.64,0.63,19.76,2.25,Banking
2023-12-22,3211.0,3210.11,3216.7,3200.98,135638079,4579560395433.73,0.49,1.06,33.64,4.78,Banking
2023-12-25,3149.9,3164.52,3168.45,3148.03,101920995,4131825096372.53,0.65,-1.42,-45.6,1.94,Banking
2023-12-26,3163.75,3152.45,3188.03,3122.88,38313465,1230740891559.8,2.09,-0.38,-12.07,4.41,Banking
2023-12-27,3129.54,3135.11,3143.55,3121.94,130678180,3452191903655.61,0.69,-0.55,-17.34,4.47,Banking
2023-12-28,3093.73,3111.16,3115.57,3078.0,76788547,3084445402074.05,1.22,-0.76,-23.95,2.08,Banking
2023-12-29,3172.8,3177.69,3188.32,3150.23,92575297,2373643845176.64,1.21,2.14,66.53,0.87,Banking
2024-01-04,3211.03,3193.77,3216.17,3163.68,136696053,4743081837113.03,1.66,0.51,16.08,3.76,Banking
2024-01-05,3155.72,3146.09,3173.49,3146.03,37663796,1221153553364.21,0.87,-1.49,-47.68,1.9,Banking
2024-01-08,3177.37,3181.37,3187.01,3161.95,64494287,2637310638718.26,0.79,1.12,35.28,4.02,Banking
2024-01-09,3258.92,3263.02,3264.7,3237.93,50338096,2195046973205.75,0.83,2.57,81.65,2.49,Banking
2024-01-10,3300.27,3304.1,3311.2,3288.51,29980876,1003343387140.31,0.69,1.26,41.08,2.68,Banking
2024-01-11,3268.78,3244.52,3293.42,3236.96,78088627,3466317172878.23,1.74,-1.8,-59.58,4.0,Banking
2024-01-12,3230.75,3226.31,3248.22,3207.25,230503885,7479480479163.03,1.28,-0.56,-18.2,2.22,Banking
2024-01-15,3281.08,3276.01,3299.88,3249.51,26165730,953564490018.9,1.55,1.54,49.69,2.49,Banking
2024-01-16,3260.89,3248.84,3263.13,3240.07,64608703,2747455846407.3,0.71,-0.83,-27.16,2.19,Banking
2024-01-17,3269.61,3266.8,3296.8,3253.0,90446716,3796933719371.19,1.35,0.55,17.95,2.15,Banking
2024-01-18,3294.74,3297.82,3333.14,3263.32,69827543,3433815829810.93,2.14,0.95,31.02,2.87,Banking
2024-01-19,3259.49,3261.79,3271.78,3251.18,62049063,1938124883228.72,0.63,-1.09,-36.02,4.14,Banking
2024-01-22,3259.28,3260.12,3267.95,3254.03,34290942,1412635082369.4,0.43,-0.05,-1.68,2.13,Banking
2024-01-23,3133.55,3133.97,3161.06,3128.4,73764885,2836022870968.82,1.04,-3.87,-126.15,2.86,Banking
2024-01-24,3104.18,3096.07,3112.26,3072.97,44975030,2005931197867.6,1.28,-1.21,-37.9,3.52,Banking
2024-01-25,3087.88,3087.3,3099.56,3074.65,21966720,616772627871.07,0.81,-0.28,-8.76,1.71,Banking
2024-01-26,3049.72,3041.69,3058.8,3035.64,119317207,4813343302357.7,0.76,-1.48,-45.61,1.75,Banking
2024-01-29,3100.98,3101.89,3104.39,3094.09,106025788,3939283912533.39,0.33,1.98,60.19,4.7,Banking
2024-01-30,3050.14,3049.27,3057.05,3048.64,67378092,2038652064169.13,0.28,-1.7,-52.61,3.76,Banking
2024-01-31,3011.96,3033.78,3062.6,3003.89,73628102,2528798770243.94,1.95,-0.51,-15.49,3.1,Banking
2024-02-01,3049.17,3039.15,3060.12,3002.25,112353308,3529461128784.49,1.93,0.18,5.37,3.41,Banking
2024-02-02,3096.17,3092.32,3112.12,3087.92,73453993,2738253941256.03,0.78,1.75,53.17,0.63,Banking
2024-02-05,3136.77,3125.54,3140.37,3121.92,103182392,4586922691600.08,0.59,1.07,33.22,3.28,Banking
2024-02-06,3136.74,3169.79,3201.34,3119.41,56585249,2149692057643.6,2.63,1.42,44.25,2.79,Banking
2024-02-07,3194.65,3170.81,3208.75,3164.93,126530237,4983771212891.0,1.38,0.03,1.02,2.96,Banking
2024-02-08,3132.52,3134.1,3172.16,3129.45,77082964,2809938738920.7,1.36,-1.16,-36.71,2.12,Banking
2024-02-09,3164.68,3152.1,3169.02,3125.54,72349997,1906117756565.98,1.39,0.57,18.01,0.87,Banking
2024-02-12,3148.43,3160.26,3176.97,3124.66,34794485,1058913691072.61,1.67,0.26,8.16,1.37,Banking
2024-02-13,3145.06,3138.13,3174.62,3131.12,75790076,2721837407874.34,1.39,-0.7,-22.13,4.78,Banking
2024-02-14,3129.48,3141.39,3159.93,3127.21,43315562,1384067151310.82,1.05,0.1,3.26,2.34,Banking
2024-02-15,3120.47,3127.49,3134.95,3119.36,47719879,1383838392495.48,0.5,-0.44,-13.9,2.6,Banking
2024-02-16,3153.96,3132.38,3161.01,3125.59,43676125,1577275212058.78,1.13,0.16,4.89,0.74,Banking
2024-02-19,3155.73,3157.89,3159.5,3152.77,38527488,1248250214974.18,0.21,0.81,25.52,0.67,Banking
2024-02-20,3221.15,3218.63,3262.03,3206.91,189971705,5996321927857.27,1.72,1.92,60.73,3.73,Banking
2024-02-21,3181.4,3171.46,3204.35,3154.25,127760698,4557516563160.87,1.59,-1.47,-47.17,2.92,Banking
2024-02-22,3259.08,3253.28,3263.05,3243.55,171515423,4984490830889.49,0.6,2.58,81.81,2.79,Banking
2024-02-23,3179.44,3177.72,3186.58,3168.12,35624796,1640826022318.77,0.58,-2.32,-75.56,1.59,Banking
2024-02-26,3176.73,3172.57,3193.29,3160.32,68041398,3038076409903.62,1.04,-0.16,-5.15,3.85,Banking
2024-02-27,3223.25,3195.6,3224.76,3181.86,34388961,1423485382035.0,1.35,0.73,23.03,1.26,Banking
2024-02-28,3206.35,3207.01,3211.75,3196.63,46369504,1300223926704.37,0.47,0.36,11.41,1.35,Banking
2024-02-29,3185.99,3183.69,3191.98,3179.82,41488901,1774089311173.49,0.38,-0.73,-23.32,2.57,Banking
2024-03-01,3188.39,3176.37,3192.51,3163.87,122031773,5293204238350.66,0.91,-0.23,-7.31,1.79,Banking
2024-03-04,3170.79,3158.22,3176.01,3157.71,53859273,2274968640643.39,0.58,-0.57,-18.16,1.61,Banking
2024-03-05,3149.92,3136.51,3159.32,3129.67,112020188,3091118801251.37,0.95,-0.69,-21.7,3.4,Banking
2024-03-06,3176.41,3169.12,3182.04,3161.26,88814496,3520366432208.52,0.66,1.04,32.6,3.43,Banking
2024-03-07,3170.23,3183.33,3189.09,3167.24,207744470,9152837774043.75,0.69,0.45,14.21,4.21,Banking
2024-03-08,3176.06,3157.5,3176.51,3154.38,31335991,1191423212696.73,0.7,-0.81,-25.83,2.38,Banking
2024-03-11,3179.04,3192.21,3209.47,3167.65,123236597,4927247278395.43,1.32,1.1,34.72,0.83,Banking
2024-03-12,3208.12,3204.62,3208.91,3201.91,116478869,4183825073671.51,0.22,0.39,12.41,1.73,Banking
2024-03-13,3227.74,3236.52,3264.07,3203.74,40358419,1528390096753.2,1.88,1.0,31.9,4.91,Banking
2024-03-14,3260.87,3261.63,3281.38,3253.18,108641786,2920060375766.1,0.87,0.78,25.1,3.18,Banking
2024-03-15,3233.65,3229.83,3247.71,3225.41,77677211,3129214870460.29,0.69,-0.97,-31.79,3.69,Banking
2024-03-18,3212.48,3208.77,3222.56,3204.82,58600973,1611499936044.85,0.55,-0.65,-21.07,0.53,Banking
2024-03-19,3243.1,3238.18,3252.37,3234.43,43489594,1555451188822.72,0.55,0.92,29.42,2.83,Banking
2024-03-20,3281.5,3262.55,3303.15,3261.58,45829808,1502484034238.8,1.27,0.75,24.37,0.67,Banking
2024-03-21,3267.71,3262.38,3301.21,3254.87,182983409,7054891793259.03,1.42,-0.01,-0.17,3.06,Banking
2024-03-22,3264.76,3267.63,3316.84,3251.05,65682389,1917446678275.96,2.02,0.16,5.25,4.64,Banking
2024-03-25,3329.9,3318.38,3346.78,3308.03,97081850,4136948391472.78,1.17,1.55,50.75,4.86,Banking
2024-03-26,3309.6,3295.49,3313.15,3276.45,44213923,1976519440988.71,1.12,-0.69,-22.89,2.93,Banking
2024-03-27,3303.12,3317.78,3318.66,3286.6,44458802,1348705621238.46,0.98,0.68,22.29,2.56,Banking
2024-03-28,3317.51,3310.4,3322.06,3302.65,112784830,3259525253301.83,0.59,-0.22,-7.39,4.75,Banking
2024-03-29,3310.75,3302.41,3319.03,3296.83,33438279,995897108154.24,0.67,-0.24,-7.99,3.53,Banking
2024-04-01,3343.03,3346.61,3356.98,3330.67,53350457,2524584434227.8,0.79,1.34,44.2,0.79,Banking
2024-04-02,3397.17,3380.43,3406.23,3359.4,66786645,2640877960538.93,1.39,1.01,33.82,2.6,Banking
2024-04-03,3412.26,3414.11,3415.58,3404.79,69420050,2671270958378.73,0.32,1.0,33.68,1.58,Banking
2024-04-04,3469.84,3468.28,3473.13,3465.25,60035904,1821305831002.0,0.23,1.59,54.17,2.61,Banking
2024-04-08,3467.68,3469.84,3472.36,3457.78,80029821,3484157973762.7,0.42,0.05,1.57,2.55,Banking
2024-04-09,3499.13,3498.93,3502.4,3489.57,92843689,4572640854912.53,0.37,0.84,29.09,3.12,Banking
2024-04-10,3472.84,3486.6,3505.58,3465.96,94803678,4560600743114.26,1.14,-0.35,-12.33,2.11,Banking
2024-04-11,3482.72,3500.87,3510.84,3467.22,40108470,1738664124433.98,1.26,0.41,14.26,1.24,Banking
2024-04-12,3516.17,3496.1,3565.79,3495.57,56963567,1698144025305.11,2.01,-0.14,-4.77,2.77,Banking
2024-04-15,3490.19,3500.87,3511.89,3475.98,119327387,3670670260795.35,1.03,0.14,4.77,4.24,Banking
2024-04-16,3513.98,3526.57,3529.87,3504.32,102700094,3022442739791.51,0.73,0.73,25.7,3.49,Banking
2024-04-17,3465.57,3492.65,3492.96,3435.87,33051260,1131548834937.03,1.66,-0.96,-33.92,2.02,Banking
2024-04-18,3572.81,3581.04,3587.72,3566.64,78275088,2508638913127.01,0.59,2.53,88.39,4.71,Banking
2024-04-19,3521.67,3538.53,3557.62,3516.58,24419373,848561803072.75,1.17,-1.19,-42.51,4.6,Banking
2024-04-22,3508.29,3487.68,3524.25,3484.6,67219063,2507414617263.04,1.14,-1.44,-50.85,1.44,Banking
2024-04-23,3549.7,3536.85,3562.87,3491.13,169588166,8757710957146.95,2.06,1.41,49.17,0.68,Banking
2024-04-24,3562.31,3571.15,3578.13,3556.32,40875999,1791490418731.42,0.61,0.97,34.31,3.84,Banking
2024-04-25,3627.79,3598.61,3644.71,3581.27,43264304,2155519793512.71,1.77,0.77,27.46,4.22,Banking
2024-04-26,3639.28,3626.47,3663.38,3624.8,96207212,4525990483451.92,1.06,0.77,27.85,4.86,Banking
2024-04-29,3622.42,3626.66,3637.57,3591.53,30358868,967517164909.07,1.28,0.01,0.19,4.5,Banking
2024-04-30,3556.05,3588.34,3603.19,3554.67,47851952,2258219285877.82,1.36,-1.06,-38.32,3.2,Banking
2024-05-06,3621.94,3592.32,3638.52,3577.95,88474113,3154653911658.8,1.69,0.11,3.98,2.89,Banking
2024-05-07,3546.02,3563.84,3572.62,3530.44,47815340,2125608367214.34,1.19,-0.79,-28.47,0.63,Banking
2024-05-08,3584.9,3606.26,3618.81,3575.44,58352631,2185729693311.76,1.21,1.19,42.41,1.61,Banking
2024-05-09,3613.87,3600.62,3622.83,3598.6,95257361,5139190593814.01,0.67,-0.16,-5.64,2.57,Banking
2024-05-10,3596.99,3565.67,3608.06,3554.79,81065906,2845698623561.42,1.5,-0.97,-34.95,3.33,Banking
2024-05-13,3570.34,3552.63,3577.74,3522.98,75030795,2653282786252.45,1.55,-0.37,-13.04,3.01,Banking
2024-05-14,3578.2,3570.95,3591.94,3565.44,55419321,2872451400657.98,0.74,0.52,18.31,3.84,Banking
2024-05-15,3555.1,3547.5,3567.97,3516.3,79005699,2290534127151.46,1.47,-0.66,-23.44,1.76,Banking
2024-05-16,3524.0,3513.21,3544.12,3499.48,61720930,2792192995611.29,1.28,-0.97,-34.29,3.04,Banking
2024-05-17,3533.82,3524.19,3545.83,3516.03,82549015,3804419963896.76,0.85,0.31,10.98,0.9,Banking
2024-05-20,3538.83,3535.25,3544.8,3528.99,51214537,2508471448932.77,0.45,0.31,11.06,2.36,Banking
2024-05-21,3515.77,3514.45,3533.83,3507.81,59931662,3121718544740.78,0.74,-0.59,-20.8,3.88,Banking
2024-05-22,3494.5,3495.29,3495.74,3462.17,40025251,2074605096254.35,0.97,-0.55,-19.16,3.62,Banking
2024-05-23,3496.21,3505.72,3520.56,3491.53,64520669,1912887801254.89,0.83,0.3,10.43,4.96,Banking
2024-05-24,3442.02,3445.5,3448.2,3428.06,43771766,2074151159264.98,0.59,-1.72,-60.22,1.75,Banking
2024-05-27,3367.35,3388.0,3400.11,3366.56,37617381,1596176719764.28,1.0,-1.67,-57.5,2.74,Banking
2024-05-28,3358.28,3359.47,3370.36,3335.63,74725396,3145852073631.34,1.04,-0.84,-28.53,1.98,Banking
2024-05-29,3339.61,3351.54,3353.86,3338.77,73029197,2177984467836.69,0.45,-0.24,-7.93,2.48,Banking
2024-05-30,3351.34,3364.71,3377.51,3323.93,97117958,4101439742604.71,1.61,0.39,13.17,4.36,Banking
2024-05-31,3427.17,3424.95,3432.24,3404.45,52927690,2696894816683.12,0.82,1.79,60.24,3.58,Banking
2024-06-03,3478.23,3460.89,3509.85,3459.86,80520826,4008086274440.81,1.44,1.05,35.93,4.47,Banking
2024-06-04,3466.36,3454.94,3469.91,3439.16,86477842,3308614877911.56,0.89,-0.17,-5.95,1.42,Banking
2024-06-05,3435.31,3454.84,3454.86,3429.26,82012883,2345963615622.89,0.75,-0.0,-0.1,4.43,Banking
2024-06-06,3401.81,3413.97,3427.36,3373.98,43452248,1562966696046.97,1.58,-1.18,-40.87,0.77,Banking
2024-06-07,3425.45,3413.89,3436.29,3398.74,70751319,3329528367450.02,1.1,-0.0,-0.08,4.5,Banking
2024-06-10,3381.42,3393.42,3408.69,3356.05,78772156,3451064942744.26,1.57,-0.6,-20.47,1.98,Banking
2024-06-11,3404.48,3407.24,3433.53,3400.01,65896061,2518124008682.43,0.99,0.41,13.82,1.92,Banking
2024-06-12,3380.78,3374.1,3393.16,3370.16,23132778,654523706737.62,0.68,-0.97,-33.14,2.8,Banking
2024-06-13,3383.96,3395.8,3408.34,3379.09,71146010,2654738919707.17,0.87,0.64,21.7,4.73,Banking
2024-06-14,3460.25,3458.94,3475.86,3427.32,198493223,7746755343439.8,1.42,1.86,63.14,0.72,Banking
2024-06-17,3438.52,3455.12,3468.87,3411.69,54842739,2747555294939.59,1.68,-0.11,-3.82,2.09,Banking
2024-06-18,3464.94,3472.46,3475.69,3428.04,45624775,1978414939711.26,1.39,0.5,17.35,4.35,Banking
2024-06-19,3505.95,3501.92,3510.4,3499.24,79135670,2821581895747.72,0.32,0.85,29.45,2.28,Banking
2024-06-20,3465.76,3485.75,3519.28,3460.85,76759606,3124419538193.87,1.69,-0.46,-16.16,1.4,Banking
2024-06-21,3501.37,3495.83,3512.05,3470.38,119206469,3526488593743.22,1.2,0.29,10.07,2.41,Banking
2024-06-24,3496.81,3497.05,3517.86,3472.02,35007256,1812825692308.43,1.32,0.04,1.23,2.23,Banking
2024-06-25,3508.82,3501.85,3509.83,3482.22,94649402,3486973476379.44,0.79,0.14,4.8,4.62,Banking
2024-06-26,3472.87,3470.07,3477.49,3466.46,88208247,3472597459444.53,0.32,-0.91,-31.78,3.93,Banking
2024-06-27,3488.83,3471.78,3511.62,3453.5,61155278,2226574674771.23,1.68,0.05,1.71,2.77,Banking
2024-06-28,3494.8,3493.22,3516.75,3483.35,77776015,3471529578195.69,0.96,0.62,21.44,4.95,Banking
2024-07-01,3549.26,3554.75,3606.27,3534.99,109861247,4934585900039.47,2.02,1.76,61.53,2.59,Banking
2024-07-02,3597.97,3596.38,3601.14,3585.89,101559733,4750871460988.6,0.43,1.17,41.63,0.76,Banking
2024-07-03,3697.24,3690.03,3729.2,3680.48,37076368,1351300428410.54,1.32,2.6,93.64,1.68,Banking
2024-07-04,3657.43,3656.79,3679.18,3647.16,98945434,3694090211145.14,0.88,-0.9,-33.24,2.46,Banking
2024-07-05,3696.34,3695.8,3700.06,3681.01,63570221,2085528922446.91,0.52,1.07,39.01,1.21,Banking
2024-07-08,3695.3,3704.67,3713.41,3675.71,68096545,3175781822900.86,1.03,0.24,8.87,4.76,Banking
2024-07-09,3793.68,3802.76,3817.49,3789.67,68107540,2144123112450.16,0.73,2.65,98.09,3.95,Banking
2024-07-10,3747.61,3766.63,3784.23,3725.7,60908208,2795188395683.25,1.57,-0.95,-36.12,1.71,Banking
2024-07-11,3752.92,3729.43,3761.5,3720.24,119145232,6259860871763.56,1.11,-0.99,-37.2,3.16,Banking
2024-07-12,3686.77,3703.35,3712.34,3674.06,62968239,3319703276222.37,1.04,-0.7,-26.08,3.75,Banking
2024-07-15,3600.7,3609.71,3628.08,3596.72,37514081,1508963350976.84,0.87,-2.53,-93.65,4.74,Banking
2024-07-16,3578.38,3587.66,3635.18,3558.11,53932028,2170009229088.12,2.17,-0.61,-22.05,4.47,Banking
2024-07-17,3567.15,3555.69,3573.87,3552.38,71796576,2179835532331.19,0.6,-0.89,-31.96,2.82,Banking
2024-07-18,3559.04,3562.82,3571.52,3549.96,121400723,5491106298023.13,0.61,0.2,7.13,3.99,Banking
2024-07-19,3594.22,3578.14,3594.66,3569.83,88768937,4367007779511.75,0.7,0.43,15.32,3.03,Banking
2024-07-22,3650.54,3659.42,3690.49,3631.23,42915016,1525302559600.26,1.63,2.27,81.27,2.99,Banking
2024-07-23,3705.6,3701.88,3717.96,3689.78,227485022,9220497387062.97,0.76,1.16,42.47,1.02,Banking
2024-07-24,3665.94,3677.0,3684.22,3658.75,74954187,3823176940343.64,0.7,-0.67,-24.89,1.07,Banking
2024-07-25,3666.19,3638.09,3675.41,3632.72,124236227,6390964836930.31,1.18,-1.06,-38.91,2.88,Banking
2024-07-26,3644.65,3660.29,3662.97,3629.98,60863413,2161450233249.13,0.91,0.61,22.2,1.71,Banking
2024-07-29,3607.06,3603.04,3621.3,3587.7,85727105,3661437588719.83,0.94,-1.56,-57.26,0.59,Banking
2024-07-30,3691.35,3682.94,3711.21,3673.49,99905395,3439357064171.53,1.03,2.22,79.91,3.75,Banking
2024-07-31,3741.37,3735.81,3741.37,3713.77,120733640,3929957634596.54,0.74,1.44,52.86,0.65,Banking
2024-08-01,3713.04,3715.52,3715.69,3701.68,111405154,5951393415458.54,0.38,-0.54,-20.29,3.18,Banking
2024-08-02,3638.18,3639.88,3645.61,3630.18,101553722,5080214427942.77,0.43,-2.04,-75.64,2.93,Banking
2024-08-05,3700.33,3699.74,3703.08,3662.68,56089356,2764167440798.22,1.1,1.64,59.86,4.86,Banking
2024-08-06,3693.44,3695.4,3710.03,3683.08,49334144,1520708650332.39,0.73,-0.12,-4.35,2.68,Banking
2024-08-07,3764.04,3751.03,3779.71,3750.47,77539943,4044652989632.07,0.78,1.51,55.63,0.79,Banking
2024-08-08,3709.3,3680.01,3721.01,3663.94,104695221,4263621415660.18,1.56,-1.89,-71.02,2.98,Banking
2024-08-09,3646.94,3654.28,3659.61,3630.55,58740479,2231707528934.43,0.8,-0.7,-25.73,4.28,Banking
2024-08-12,3637.21,3655.24,3678.85,3625.55,111840687,4834248423915.97,1.47,0.03,0.96,4.99,Banking
2024-08-13,3656.87,3658.03,3672.42,3651.74,135747672,4290094938162.4,0.57,0.08,2.79,2.44,Banking
2024-08-14,3672.8,3639.01,3681.2,3635.73,41526383,2009300983933.41,1.25,-0.52,-19.02,1.94,Banking
2024-08-15,3656.32,3666.93,3682.32,3617.04,43208148,1913503250436.12,1.8,0.77,27.93,4.58,Banking
2024-08-16,3642.05,3620.69,3646.64,3583.83,61209469,2062427524699.5,1.75,-1.26,-46.25,1.36,Banking
2024-08-19,3637.06,3615.22,3640.44,3604.69,76576923,2579517295034.27,0.99,-0.15,-5.46,3.27,Banking
2024-08-20,3613.95,3621.17,3635.96,3606.01,50511747,1699199840262.33,0.83,0.16,5.94,2.33,Banking
2024-08-21,3651.71,3644.25,3654.12,3596.18,129100449,3951516260323.22,1.61,0.64,23.08,0.68,Banking
2024-08-22,3697.64,3676.09,3704.57,3667.28,81168145,3614771595336.95,1.02,0.87,31.85,2.06,Banking
2024-08-23,3622.27,3627.22,3629.01,3613.12,66967870,3372141371600.77,0.44,-1.33,-48.88,1.69,Banking
2024-08-26,3558.56,3561.17,3565.7,3534.84,32025571,926356994320.92,0.87,-1.82,-66.05,3.59,Banking
2024-08-27,3608.91,3616.48,3626.6,3602.24,34007515,1026088808982.57,0.68,1.55,55.31,4.77,Banking
2024-08-28,3618.36,3631.63,3674.14,3611.71,75565064,3295665431902.53,1.73,0.42,15.14,1.71,Banking
2024-08-29,3591.32,3599.73,3602.05,3588.88,22605463,1117786439295.25,0.37,-0.88,-31.89,4.15,Banking
2024-08-30,3651.3,3667.46,3692.5,3613.96,108941184,4110107920962.3,2.17,1.88,67.72,0.75,Banking
2024-09-02,3673.73,3673.28,3690.07,3659.74,60667766,2328179062508.26,0.83,0.16,5.82,2.92,Banking
2024-09-03,3715.67,3726.0,3743.27,3711.83,332299252,15073726151738.75,0.85,1.44,52.72,0.82,Banking
2024-09-04,3732.9,3729.76,3755.05,3720.66,208189259,7702451405350.22,0.92,0.1,3.76,4.7,Banking
2024-09-05,3801.33,3822.74,3824.37,3729.69,59965230,1876549506496.1,2.54,2.49,92.98,3.95,Banking
2024-09-06,3908.68,3904.03,3912.38,3864.97,62260110,3195482524546.46,1.23,2.13,81.29,3.46,Banking
2024-09-09,3904.83,3893.15,3916.41,3860.92,108016090,5205879351971.0,1.44,-0.28,-10.88,4.21,Banking
2024-09-10,3911.04,3939.32,3945.29,3905.64,153865023,7313049070870.22,1.02,1.19,46.17,3.41,Banking
2024-09-11,3975.96,3970.61,3987.71,3965.14,28947241,1516241010060.14,0.57,0.79,31.3,4.86,Banking
2024-09-12,4054.46,4036.62,4077.89,4035.74,26877828,1380780525821.75,1.04,1.66,66.01,3.71,Banking
2024-09-13,3973.31,3990.68,3993.36,3965.21,48109133,1812595389309.48,0.71,-1.14,-45.93,4.66,Banking
2024-09-16,4048.57,4024.34,4057.32,4013.33,87869981,3701452875625.87,1.1,0.84,33.65,2.83,Banking
2024-09-17,4082.4,4076.25,4082.41,4069.81,84177379,3047931006546.85,0.31,1.29,51.92,1.03,Banking
2024-09-18,3980.91,3991.04,4002.56,3951.92,112098188,3985783116962.12,1.28,-2.09,-85.21,2.88,Banking
2024-09-19,3934.38,3935.17,3962.44,3920.2,36040405,1805911632473.57,1.08,-1.4,-55.87,1.07,Banking
2024-09-20,3847.38,3839.66,3889.78,3831.99,20623217,1109413750198.34,1.51,-2.43,-95.51,3.17,Banking
2024-09-23,3829.06,3828.01,3839.18,3807.25,100836111,5689334779157.65,0.84,-0.3,-11.65,2.67,Banking
2024-09-24,4052.94,4045.1,4076.69,4036.36,43397043,2176484518316.57,1.0,5.67,217.08,3.3,Banking
2024-09-25,4105.18,4118.83,4128.88,4080.41,23932694,915631805954.69,1.19,1.82,73.74,0.55,Banking
2024-09-26,4125.83,4123.32,4128.76,4112.72,70599376,2544114864783.07,0.39,0.11,4.49,1.38,Banking
2024-09-27,4183.33,4204.72,4213.87,4176.13,97619501,5619222384235.68,0.9,1.97,81.41,2.71,Banking
2024-09-30,4134.27,4135.93,4164.77,4119.77,61772660,3078954244313.44,1.09,-1.64,-68.79,4.78,Banking
2024-10-08,4039.03,4052.22,4058.57,4024.34,52225205,2608946985569.93,0.85,-2.02,-83.71,2.23,Banking
2024-10-09,4039.6,4050.33,4056.17,4026.31,60631122,3307963693248.9,0.74,-0.05,-1.89,2.41,Banking
2024-10-10,4087.91,4069.8,4100.12,4033.69,54554383,2869223563540.19,1.65,0.48,19.48,3.72,Banking
2024-10-11,4085.01,4069.02,4107.34,4065.59,33463854,1884689444874.38,1.03,-0.02,-0.78,3.22,Banking
2024-10-14,3977.59,3968.88,3997.43,3956.15,45931405,1530104699770.36,1.04,-2.46,-100.14,1.85,Banking
2024-10-15,3949.84,3965.43,3966.88,3947.98,85210902,4471286626037.44,0.48,-0.09,-3.45,2.35,Banking
2024-10-16,3899.71,3904.15,3916.72,3875.45,77117382,4201836612160.02,1.06,-1.55,-61.28,1.48,Banking
2024-10-17,3953.5,3936.31,3973.84,3922.73,71415815,2811974636161.77,1.3,0.82,32.15,4.85,Banking
2024-10-18,3956.43,3954.41,3985.94,3940.27,39921506,1970663028519.2,1.16,0.46,18.1,1.09,Banking
2024-10-21,3943.25,3910.6,3958.74,3906.95,59963608,2391634415427.14,1.33,-1.11,-43.81,2.17,Banking
2024-10-22,3892.77,3887.27,3899.81,3886.07,22108384,1263834958084.16,0.35,-0.6,-23.33,0.62,Banking
2024-10-23,3841.29,3838.64,3857.92,3836.95,71788749,2269042579646.44,0.55,-1.25,-48.63,1.5,Banking
2024-10-24,3832.25,3836.52,3852.53,3827.61,134144596,6205912512071.62,0.65,-0.06,-2.12,4.01,Banking
2024-10-25,3883.13,3881.26,3904.1,3879.09,31419332,1117704448304.4,0.64,1.17,44.74,1.41,Banking
2024-10-28,3834.02,3836.13,3858.03,3830.07,48985562,2440174990013.22,0.73,-1.16,-45.13,0.86,Banking
2024-10-29,3869.94,3860.1,3900.45,3830.86,77404338,2758182833151.17,1.82,0.62,23.97,2.64,Banking
