日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,index_name,index_code
2023-11-13,3470.9,3483.9,3504.36,3437.21,106098195,4239657820715.95,1.95,-0.51,-18.02,3.59,SSE Composite,0
2023-11-14,3454.79,3448.62,3457.36,3414.3,40549711,1697347678991.2,1.26,-1.01,-35.27,0.78,SSE Composite,0
2023-11-15,3466.99,3484.74,3488.14,3466.16,61139152,1916997396728.62,0.63,1.05,36.11,4.85,SSE Composite,0
2023-11-16,3511.17,3521.81,3528.29,3504.34,131953889,4923125579547.5,0.68,1.06,37.07,1.24,SSE Composite,0
2023-11-17,3483.06,3495.3,3516.85,3468.86,59784184,2146626004607.56,1.38,-0.75,-26.5,2.12,SSE Composite,0
2023-11-20,3451.94,3444.82,3455.86,3432.29,85101098,3923695634027.5,0.69,-1.44,-50.48,2.62,SSE Composite,0
2023-11-21,3444.52,3450.26,3451.56,3435.14,114999372,3273444820405.96,0.48,0.16,5.44,0.68,SSE Composite,0
2023-11-22,3457.7,3452.42,3459.27,3430.56,41245687,1420202902098.45,0.84,0.06,2.16,2.97,SSE Composite,0
2023-11-23,3476.67,3462.45,3483.25,3432.49,37256187,1861188202024.36,1.48,0.29,10.03,4.41,SSE Composite,0
2023-11-24,3522.03,3499.61,3527.25,3475.4,147673877,5220951484886.19,1.49,1.07,37.15,4.55,SSE Composite,0
2023-11-27,3546.11,3543.16,3548.05,3530.4,87715284,2816777484202.3,0.5,1.24,43.56,1.97,SSE Composite,0
2023-11-28,3529.79,3543.85,3568.69,3525.22,33818307,1594135481325.63,1.23,0.02,0.69,3.01,SSE Composite,0
2023-11-29,3517.65,3501.88,3554.85,3495.38,38712365,1129930446074.81,1.7,-1.18,-41.97,4.0,SSE Composite,0
2023-11-30,3490.62,3471.73,3502.33,3466.28,59400583,2265203105960.41,1.04,-0.86,-30.14,1.64,SSE Composite,0
2023-12-01,3446.48,3447.22,3448.66,3427.84,131803588,6355312349548.92,0.61,-0.71,-24.51,2.88,SSE Composite,0
2023-12-04,3458.94,3442.6,3459.97,3435.82,107270765,5420684702039.4,0.7,-0.13,-4.63,2.15,SSE Composite,0
2023-12-05,3425.79,3421.68,3432.47,3400.0,111946567,3732068399929.58,0.96,-0.61,-20.91,2.2,SSE Composite,0
2023-12-06,3391.6,3411.98,3420.19,3370.29,52787633,1814324594792.15,1.48,-0.28,-9.71,0.92,SSE Composite,0
2023-12-07,3407.58,3415.34,3430.92,3405.4,65408990,2674194436603.5,0.75,0.1,3.36,2.33,SSE Composite,0
2023-12-08,3383.16,3389.33,3420.17,3381.43,44049504,1431150792267.35,1.15,-0.76,-26.01,1.22,SSE Composite,0
2023-12-11,3398.31,3402.76,3436.96,3387.43,53338649,1643508010167.78,1.46,0.4,13.44,1.86,SSE Composite,0
2023-12-12,3466.04,3477.73,3480.13,3419.62,37452915,1430400634737.41,1.77,2.2,74.97,1.99,SSE Composite,0
2023-12-13,3459.06,3471.12,3472.95,3441.59,42458896,1253574421307.64,0.91,-0.19,-6.61,2.44,SSE Composite,0
2023-12-14,3459.76,3443.07,3482.91,3412.63,45668727,2242180498646.43,2.06,-0.81,-28.05,4.63,SSE Composite,0
2023-12-15,3434.48,3456.09,3465.56,3433.97,61065028,2182085028077.06,0.92,0.38,13.02,3.34,SSE Composite,0
2023-12-18,3414.54,3423.46,3445.79,3384.6,81031562,2872281501648.5,1.81,-0.94,-32.63,4.89,SSE Composite,0
2023-12-19,3425.39,3417.75,3426.52,3412.19,151053395,6989995866138.43,0.42,-0.17,-5.71,3.16,SSE Composite,0
2023-12-20,3383.46,3390.27,3397.03,3369.26,54693171,1926715028858.77,0.82,-0.8,-27.48,4.12,SSE Composite,0
2023-12-21,3351.9,3347.08,3359.32,3322.53,88098549,3929579118814.5,1.11,-1.27,-43.19,4.25,SSE Composite,0
2023-12-22,3307.34,3312.13,3343.46,3282.48,60032103,1842930969943.73,1.86,-1.04,-34.95,3.83,SSE Composite,0
2023-12-25,3291.37,3286.19,3293.79,3271.31,106264040,4086708583662.32,0.69,-0.78,-25.93,3.51,SSE Composite,0
2023-12-26,3233.32,3245.44,3263.05,3227.68,35052144,1522057494075.57,1.1,-1.24,-40.75,2.38,SSE Composite,0
2023-12-27,3273.52,3295.57,3297.96,3261.67,50234545,1845782582048.18,1.11,1.54,50.13,3.05,SSE Composite,0
2023-12-28,3308.18,3312.96,3318.49,3295.3,91461012,2576372950802.7,0.7,0.53,17.39,1.37,SSE Composite,0
2023-12-29,3329.16,3350.73,3356.4,3305.59,87818756,3871930424423.85,1.54,1.14,37.77,3.28,SSE Composite,0
2024-01-04,3295.66,3296.45,3311.08,3284.13,88629330,3347711685653.13,0.82,-1.62,-54.28,2.81,SSE Composite,0
2024-01-05,3271.71,3285.15,3296.8,3269.83,132835363,4457631238540.14,0.82,-0.34,-11.3,4.12,SSE Composite,0
2024-01-08,3288.64,3302.01,3309.52,3271.87,27594894,1362183178370.37,1.15,0.51,16.85,4.56,SSE Composite,0
2024-01-09,3385.67,3367.82,3404.51,3366.7,35067224,1669052765477.12,1.12,1.99,65.82,1.1,SSE Composite,0
2024-01-10,3341.03,3337.74,3356.91,3333.34,86931210,2398051952612.16,0.71,-0.89,-30.08,3.61,SSE Composite,0
2024-01-11,3268.38,3286.56,3305.23,3260.63,98612253,3939557544924.71,1.37,-1.53,-51.19,4.78,SSE Composite,0
2024-01-12,3293.83,3294.4,3299.01,3291.35,91107112,3146097973972.73,0.23,0.24,7.85,4.63,SSE Composite,0
2024-01-15,3266.41,3268.1,3274.27,3240.86,254381734,6868427848875.56,1.03,-0.8,-26.31,4.25,SSE Composite,0
2024-01-16,3310.48,3335.32,3351.69,3294.04,41535664,1119233098619.76,1.75,2.06,67.22,0.72,SSE Composite,0
2024-01-17,3361.55,3357.35,3362.8,3341.08,78971974,3204518407940.68,0.65,0.66,22.03,1.64,SSE Composite,0
2024-01-18,3357.65,3346.17,3379.97,3331.91,63373415,2171672263276.91,1.44,-0.33,-11.17,1.17,SSE Composite,0
2024-01-19,3330.08,3335.15,3339.47,3292.89,89584311,3861164157410.39,1.41,-0.33,-11.02,4.67,SSE Composite,0
2024-01-22,3326.92,3330.42,3345.96,3313.78,79233664,2950443589590.64,0.97,-0.14,-4.73,3.87,SSE Composite,0
2024-01-23,3251.29,3257.83,3271.02,3236.34,50687943,2207077550733.14,1.07,-2.18,-72.59,2.89,SSE Composite,0
2024-01-24,3264.32,3259.8,3283.46,3256.4,79709617,3557547751880.69,0.83,0.06,1.97,4.91,SSE Composite,0
2024-01-25,3238.16,3241.07,3246.96,3218.04,68458240,2795805968530.06,0.9,-0.57,-18.72,1.38,SSE Composite,0
2024-01-26,3263.54,3266.01,3278.35,3256.58,70006441,2498092490803.02,0.67,0.77,24.93,3.39,SSE Composite,0
2024-01-29,3221.74,3231.15,3268.73,3211.22,115743917,5579628117276.22,1.79,-1.07,-34.85,3.24,SSE Composite,0
2024-01-30,3281.88,3257.94,3284.91,3230.41,226972823,7503189600847.45,1.69,0.83,26.79,2.03,SSE Composite,0
2024-01-31,3276.43,3279.49,3295.62,3272.68,25218916,959551150632.11,0.7,0.66,21.55,2.68,SSE Composite,0
2024-02-01,3294.4,3286.11,3315.18,3282.65,125074572,4785301210703.12,0.99,0.2,6.61,1.56,SSE Composite,0
2024-02-02,3339.06,3335.87,3346.39,3335.23,90534087,3321621172115.5,0.33,1.51,49.77,3.55,SSE Composite,0
2024-02-05,3355.32,3386.52,3402.88,3341.95,45315646,1358129025435.56,1.82,1.52,50.65,2.38,SSE Composite,0
2024-02-06,3400.36,3404.9,3407.83,3400.23,54773122,1954040614930.56,0.22,0.54,18.38,0.61,SSE Composite,0
2024-02-07,3389.29,3403.41,3415.7,3383.87,102055916,3301913383553.95,0.94,-0.04,-1.49,4.78,SSE Composite,0
2024-02-08,3412.69,3400.73,3429.72,3385.67,67340193,3274552747275.79,1.3,-0.08,-2.68,2.76,SSE Composite,0
2024-02-09,3345.68,3361.0,3366.18,3340.45,64070963,2710652582835.72,0.77,-1.17,-39.73,3.68,SSE Composite,0
2024-02-12,3309.97,3304.08,3311.83,3296.08,46579574,1541288941851.0,0.48,-1.69,-56.92,1.39,SSE Composite,0
2024-02-13,3351.77,3339.79,3373.67,3329.06,44922660,1794405304295.48,1.34,1.08,35.71,1.07,SSE Composite,0
2024-02-14,3375.11,3371.71,3375.37,3359.09,40513759,1908646195769.69,0.48,0.96,31.92,4.56,SSE Composite,0
2024-02-15,3444.87,3444.82,3461.91,3425.52,50883195,2548804218125.59,1.06,2.17,73.11,3.16,SSE Composite,0
2024-02-16,3521.28,3526.31,3556.78,3518.57,61573467,1851061365440.18,1.09,2.37,81.49,2.72,SSE Composite,0
2024-02-19,3459.61,3461.15,3463.48,3433.56,78391703,3665160913984.04,0.87,-1.85,-65.16,2.85,SSE Composite,0
2024-02-20,3438.41,3455.07,3459.38,3437.42,43509071,2219452395358.18,0.64,-0.18,-6.08,1.56,SSE Composite,0
2024-02-21,3468.03,3465.82,3483.92,3450.04,95798593,3742107128079.82,0.98,0.31,10.74,4.61,SSE Composite,0
2024-02-22,3519.44,3506.17,3543.72,3478.59,41701225,2188604560767.76,1.87,1.16,40.36,1.46,SSE Composite,0
2024-02-23,3555.36,3566.56,3568.75,3533.48,96441540,5056117127606.3,1.0,1.72,60.38,1.21,SSE Composite,0
2024-02-26,3523.1,3522.87,3533.88,3511.21,42584236,1889971371205.66,0.65,-1.22,-43.69,4.69,SSE Composite,0
2024-02-27,3499.05,3500.35,3514.91,3488.21,180013502,8779505372591.9,0.77,-0.64,-22.52,1.66,SSE Composite,0
2024-02-28,3562.29,3558.28,3572.06,3543.51,90799115,3255424676048.53,0.81,1.66,57.93,4.38,SSE Composite,0
2024-02-29,3480.46,3487.2,3501.54,3459.29,99983266,5028481031497.24,1.22,-2.0,-71.08,3.98,SSE Composite,0
2024-03-01,3423.8,3442.5,3454.04,3415.63,60249149,2518597009074.35,1.12,-1.28,-44.7,2.22,SSE Composite,0
2024-03-04,3446.97,3460.93,3464.36,3432.89,88947533,3560999293780.51,0.92,0.54,18.43,1.64,SSE Composite,0
2024-03-05,3516.99,3546.59,3551.1,3501.46,35107343,1724437499490.01,1.42,2.48,85.66,3.92,SSE Composite,0
2024-03-06,3485.28,3475.57,3497.03,3454.75,40304491,1992859847108.68,1.22,-2.0,-71.02,3.19,SSE Composite,0
2024-03-07,3483.38,3478.41,3507.62,3470.91,56306749,2528276758607.44,1.06,0.08,2.83,1.64,SSE Composite,0
2024-03-08,3501.71,3501.89,3524.25,3480.34,140251434,4015240843381.37,1.26,0.68,23.49,4.51,SSE Composite,0
2024-03-11,3555.07,3564.01,3571.71,3538.4,108611229,4714946905366.82,0.94,1.77,62.12,3.74,SSE Composite,0
2024-03-12,3581.38,3583.47,3598.03,3579.8,21460626,1057546451773.4,0.51,0.55,19.46,4.59,SSE Composite,0
2024-03-13,3504.28,3504.64,3507.75,3503.78,40103220,1660830442593.64,0.11,-2.2,-78.84,2.47,SSE Composite,0
2024-03-14,3444.43,3450.91,3472.75,3438.81,62871582,3155526752380.53,0.99,-1.53,-53.73,1.08,SSE Composite,0
2024-03-15,3501.97,3508.07,3512.96,3488.02,123057800,6165136109797.82,0.71,1.66,57.16,4.66,SSE Composite,0
2024-03-18,3543.58,3526.95,3556.03,3499.39,74186630,3063361471459.75,1.62,0.54,18.88,3.21,SSE Composite,0
2024-03-19,3463.99,3479.66,3500.94,3453.68,18463556,695588817810.94,1.37,-1.34,-47.3,3.23,SSE Composite,0
2024-03-20,3513.12,3500.61,3554.69,3486.62,36531033,1072350365156.95,1.95,0.6,20.95,3.13,SSE Composite,0
2024-03-21,3493.43,3513.86,3543.19,3474.19,94115608,4110118991202.36,1.99,0.38,13.25,2.63,SSE Composite,0
2024-03-22,3428.77,3409.03,3434.31,3404.41,72714303,2444585652092.35,0.88,-2.98,-104.83,1.65,SSE Composite,0
2024-03-25,3294.9,3323.49,3332.85,3286.8,70242206,2959941557973.47,1.4,-2.51,-85.54,3.26,SSE Composite,0
2024-03-26,3341.81,3336.22,3358.53,3322.2,114488851,5191337813051.1,1.09,0.38,12.73,3.73,SSE Composite,0
2024-03-27,3409.93,3418.04,3437.99,3401.65,55224362,2050083251494.52,1.07,2.45,81.82,4.62,SSE Composite,0
2024-03-28,3427.14,3429.2,3455.67,3415.04,93120106,2589454227615.39,1.19,0.33,11.16,0.82,SSE Composite,0
2024-03-29,3327.13,3328.75,3330.74,3309.3,149218506,6982146243383.83,0.65,-2.93,-100.45,1.65,SSE Composite,0
2024-04-01,3271.79,3264.67,3275.25,3256.3,73457658,2840141386140.85,0.58,-1.92,-64.08,4.0,SSE Composite,0
2024-04-02,3266.28,3289.51,3294.46,3252.1,41984505,1409195786805.09,1.3,0.76,24.84,3.99,SSE Composite,0
2024-04-03,3318.48,3318.85,3328.29,3310.07,53050034,2189643306034.13,0.55,0.89,29.33,1.45,SSE Composite,0
2024-04-04,3313.65,3311.44,3319.51,3285.99,41798981,1760742714155.3,1.02,-0.22,-7.4,1.33,SSE Composite,0
2024-04-08,3284.71,3292.54,3303.9,3280.66,21412660,636794192472.86,0.71,-0.57,-18.9,2.15,SSE Composite,0
2024-04-09,3322.91,3324.24,3351.71,3291.84,44221673,1841190847712.88,1.82,0.96,31.7,0.78,SSE Composite,0
2024-04-10,3360.59,3368.65,3380.76,3336.68,90219105,3041232982018.96,1.32,1.34,44.41,3.79,SSE Composite,0
2024-04-11,3403.82,3397.04,3428.25,3378.6,65969200,3053443631272.34,1.47,0.84,28.39,3.51,SSE Composite,0
2024-04-12,3362.89,3358.49,3364.35,3335.05,129531682,6347351835041.22,0.88,-1.13,-38.55,4.36,SSE Composite,0
2024-04-15,3397.72,3395.07,3407.06,3376.17,70559143,2088584747006.86,0.91,1.09,36.58,2.44,SSE Composite,0
2024-04-16,3389.09,3381.03,3409.83,3353.36,102135121,4980054879746.8,1.68,-0.41,-14.04,3.37,SSE Composite,0
2024-04-17,3372.03,3356.96,3390.97,3348.18,27239141,1309806449459.07,1.28,-0.71,-24.07,4.79,SSE Composite,0
2024-04-18,3319.59,3331.48,3347.19,3308.66,52729511,1827004143593.35,1.16,-0.76,-25.47,4.81,SSE Composite,0
2024-04-19,3359.32,3332.66,3372.58,3322.13,57398223,1568921180921.49,1.52,0.04,1.18,0.82,SSE Composite,0
2024-04-22,3360.55,3355.8,3373.53,3348.72,43456766,1843695450641.98,0.74,0.69,23.14,0.51,SSE Composite,0
2024-04-23,3268.86,3274.77,3290.18,3255.58,140803198,4801398435686.03,1.06,-2.41,-81.03,4.82,SSE Composite,0
2024-04-24,3273.25,3246.38,3275.23,3226.78,25016204,758644792982.43,1.5,-0.87,-28.39,2.91,SSE Composite,0
2024-04-25,3223.92,3228.75,3229.82,3214.63,62025734,1754315274879.45,0.47,-0.54,-17.63,3.65,SSE Composite,0
2024-04-26,3254.97,3269.22,3281.05,3241.58,115670401,3544114869993.92,1.22,1.25,40.48,4.61,SSE Composite,0
2024-04-29,3229.61,3235.55,3236.74,3221.07,96174891,3006691377480.37,0.49,-1.03,-33.67,2.45,SSE Composite,0
2024-04-30,3216.55,3223.02,3255.76,3195.6,54303270,2375166545929.81,1.88,-0.39,-12.53,2.48,SSE Composite,0
2024-05-06,3267.37,3254.66,3268.76,3250.95,41866232,1837706471283.42,0.55,0.98,31.64,1.25,SSE Composite,0
2024-05-07,3255.21,3256.53,3263.49,3237.96,113294426,4228461616440.3,0.79,0.06,1.87,4.58,SSE Composite,0
2024-05-08,3317.96,3316.77,3331.26,3300.23,50599318,1992646959117.97,0.94,1.85,60.24,3.41,SSE Composite,0
2024-05-09,3311.88,3311.12,3315.27,3296.76,43346696,2070325298829.76,0.56,-0.17,-5.64,1.31,SSE Composite,0
2024-05-10,3400.49,3386.27,3402.99,3374.68,108259375,5262949926838.7,0.84,2.27,75.15,3.02,SSE Composite,0
2024-05-13,3466.4,3470.43,3473.65,3443.12,76567956,3667175409640.36,0.89,2.49,84.16,1.98,SSE Composite,0
2024-05-14,3487.27,3489.85,3512.38,3477.14,55063055,2040742299427.18,1.01,0.56,19.42,1.16,SSE Composite,0
2024-05-15,3499.02,3507.72,3509.32,3495.84,77253945,2863189996875.58,0.39,0.51,17.87,1.32,SSE Composite,0
2024-05-16,3526.25,3531.6,3560.79,3517.2,82027590,4117972426556.95,1.24,0.68,23.88,3.02,SSE Composite,0
2024-05-17,3573.3,3566.56,3584.1,3527.23,63918954,3302289611993.31,1.61,0.99,34.96,3.04,SSE Composite,0
2024-05-20,3581.58,3572.21,3581.65,3553.82,70905816,3442008770818.99,0.78,0.16,5.65,4.05,SSE Composite,0
2024-05-21,3644.83,3622.67,3648.48,3621.24,22267999,1072900584541.5,0.75,1.41,50.46,1.62,SSE Composite,0
2024-05-22,3643.42,3644.78,3665.94,3634.67,62283041,2703018009175.17,0.86,0.61,22.12,4.62,SSE Composite,0
2024-05-23,3702.25,3705.77,3710.82,3675.22,47688422,1832317683843.48,0.97,1.67,60.99,2.83,SSE Composite,0
2024-05-24,3646.74,3641.54,3660.65,3635.11,44027767,1552691979599.23,0.7,-1.73,-64.23,1.42,SSE Composite,0
2024-05-27,3645.19,3651.35,3668.52,3608.24,46625625,1529216964308.81,1.67,0.27,9.81,2.36,SSE Composite,0
2024-05-28,3687.68,3696.21,3734.42,3654.41,51222029,2479698234421.66,2.19,1.23,44.86,4.66,SSE Composite,0
2024-05-29,3650.19,3645.95,3659.47,3640.39,56594844,2772996918056.41,0.52,-1.36,-50.26,2.65,SSE Composite,0
2024-05-30,3659.98,3665.15,3681.73,3628.3,71344751,2748386338193.44,1.47,0.53,19.2,4.44,SSE Composite,0
2024-05-31,3688.44,3692.28,3703.61,3682.87,45500553,1351112412345.84,0.56,0.74,27.14,1.22,SSE Composite,0
2024-06-03,3777.43,3769.21,3779.8,3767.83,85074943,4672152396572.95,0.32,2.08,76.93,4.61,SSE Composite,0
2024-06-04,3758.42,3754.23,3759.82,3734.55,94861874,3938701678884.68,0.68,-0.4,-14.98,2.44,SSE Composite,0
2024-06-05,3791.23,3764.12,3809.82,3724.85,94376585,5265484761510.69,2.28,0.26,9.89,4.71,SSE Composite,0
2024-06-06,3751.8,3739.39,3756.15,3732.94,104800288,4993260613278.24,0.62,-0.66,-24.73,4.4,SSE Composite,0
2024-06-07,3723.13,3733.44,3734.67,3683.7,49417821,1636151527930.32,1.38,-0.16,-5.94,3.47,SSE Composite,0
2024-06-10,3784.6,3790.05,3820.85,3772.24,57348125,2236266104601.01,1.29,1.52,56.61,3.53,SSE Composite,0
2024-06-11,3770.38,3789.1,3800.53,3757.79,74276112,3545959434566.12,1.14,-0.03,-0.95,1.45,SSE Composite,0
2024-06-12,3744.07,3757.23,3769.7,3735.46,53091419,2502391317853.48,0.92,-0.84,-31.87,3.21,SSE Composite,0
2024-06-13,3766.41,3749.37,3824.82,3735.18,36790584,1327535279018.5,2.4,-0.21,-7.86,2.97,SSE Composite,0
2024-06-14,3722.67,3726.4,3730.22,3705.69,51075735,1758254466627.6,0.66,-0.61,-22.97,2.0,SSE Composite,0
2024-06-17,3688.54,3707.03,3714.59,3681.15,148685732,5477401101413.92,0.91,-0.52,-19.36,2.78,SSE Composite,0
2024-06-18,3657.61,3683.43,3694.71,3650.7,45281943,2253080243354.1,1.21,-0.64,-23.6,4.68,SSE Composite,0
2024-06-19,3642.3,3661.7,3663.26,3626.14,44151051,1567062270371.96,1.02,-0.59,-21.73,0.52,SSE Composite,0
2024-06-20,3599.49,3609.92,3617.49,3595.62,49950325,2328333285853.31,0.61,-1.41,-51.78,2.38,SSE Composite,0
2024-06-21,3613.33,3613.28,3652.45,3604.91,86742918,4416178538372.51,1.32,0.09,3.36,2.0,SSE Composite,0
2024-06-24,3566.11,3571.21,3584.13,3565.41,78139535,2997404445547.84,0.53,-1.16,-42.07,4.83,SSE Composite,0
2024-06-25,3629.59,3620.48,3668.67,3584.92,93467016,2723731886028.32,2.34,1.38,49.27,4.88,SSE Composite,0
2024-06-26,3595.14,3607.29,3629.85,3590.31,232934040,7557052648206.94,1.1,-0.36,-13.19,3.14,SSE Composite,0
2024-06-27,3641.34,3625.34,3658.77,3590.87,98989685,3654481596932.6,1.89,0.5,18.05,2.98,SSE Composite,0
2024-06-28,3641.78,3643.56,3651.94,3627.06,102949711,3499598326130.91,0.69,0.5,18.23,4.56,SSE Composite,0
2024-07-01,3569.52,3563.64,3609.47,3539.3,274325646,9801965603633.83,1.98,-2.19,-79.93,0.53,SSE Composite,0
2024-07-02,3545.94,3552.6,3564.99,3536.95,83870143,3518360199369.47,0.79,-0.31,-11.04,3.03,SSE Composite,0
2024-07-03,3639.49,3626.21,3650.89,3613.49,53976294,1594718157239.47,1.04,2.07,73.61,0.61,SSE Composite,0
2024-07-04,3575.64,3592.81,3606.24,3554.4,56433103,1713260523045.19,1.46,-0.92,-33.4,4.86,SSE Composite,0
2024-07-05,3674.7,3691.1,3699.01,3642.12,111373361,5751225964553.86,1.56,2.74,98.29,1.94,SSE Composite,0
2024-07-08,3702.61,3715.58,3752.4,3698.28,35113922,1520772549424.86,1.46,0.66,24.48,2.84,SSE Composite,0
2024-07-09,3754.83,3739.0,3759.83,3737.48,24808669,1349533292214.14,0.6,0.63,23.42,2.38,SSE Composite,0
2024-07-10,3746.91,3750.11,3762.6,3738.1,43552053,1310345987360.85,0.66,0.3,11.11,4.52,SSE Composite,0
2024-07-11,3784.6,3797.56,3815.2,3745.47,98930589,3005958378634.08,1.86,1.27,47.45,5.0,SSE Composite,0
2024-07-12,3845.41,3848.14,3876.8,3809.11,88309930,4477981433036.79,1.78,1.33,50.57,0.81,SSE Composite,0
2024-07-15,3850.04,3847.66,3866.87,3833.67,60612015,2643199999391.03,0.87,-0.01,-0.47,3.79,SSE Composite,0
2024-07-16,3813.33,3828.18,3846.5,3776.78,112065523,6176233898149.26,1.85,-0.51,-19.48,2.16,SSE Composite,0
2024-07-17,3765.27,3763.11,3779.79,3746.47,89000082,4523416641539.51,0.89,-1.7,-65.07,1.13,SSE Composite,0
2024-07-18,3798.37,3800.23,3804.16,3790.31,77981916,3416236906425.65,0.37,0.99,37.12,2.32,SSE Composite,0
2024-07-19,3796.68,3803.61,3833.58,3779.55,65095420,2810147726829.09,1.43,0.09,3.38,4.99,SSE Composite,0
2024-07-22,3748.31,3765.47,3796.0,3723.23,102787667,5294092262487.21,1.95,-1.0,-38.13,2.11,SSE Composite,0
2024-07-23,3751.58,3739.62,3755.34,3724.98,95788641,4880993811374.86,0.81,-0.69,-25.85,1.75,SSE Composite,0
2024-07-24,3730.62,3736.93,3746.98,3695.21,57280568,2127393007024.56,1.4,-0.07,-2.69,4.31,SSE Composite,0
2024-07-25,3654.27,3693.29,3707.29,3633.81,98612208,4633562702180.32,2.02,-1.17,-43.64,4.41,SSE Composite,0
2024-07-26,3700.55,3695.81,3714.83,3690.52,47352962,2188018233569.98,0.66,0.07,2.52,2.02,SSE Composite,0
2024-07-29,3629.3,3624.33,3641.91,3619.9,73842092,3744811126797.54,0.61,-1.93,-71.48,1.84,SSE Composite,0
2024-07-30,3613.63,3601.54,3636.52,3585.7,80213482,4067613350263.45,1.42,-0.63,-22.79,3.41,SSE Composite,0
2024-07-31,3556.97,3551.68,3569.96,3532.44,55533085,1948289146281.95,1.06,-1.38,-49.85,1.42,SSE Composite,0
2024-08-01,3562.35,3560.58,3582.09,3558.74,70213631,3539563989878.8,0.66,0.25,8.89,2.68,SSE Composite,0
2024-08-02,3512.98,3519.15,3526.84,3459.2,88988735,4532122911400.84,1.96,-1.16,-41.42,1.14,SSE Composite,0
2024-08-05,3489.81,3495.9,3524.35,3474.91,38216709,1171347358274.94,1.42,-0.66,-23.25,1.87,SSE Composite,0
2024-08-06,3599.79,3591.05,3617.0,3570.4,71987213,3106308065837.19,1.31,2.72,95.15,1.84,SSE Composite,0
2024-08-07,3626.63,3628.68,3649.49,3606.46,198713736,7971594259358.39,1.19,1.05,37.63,3.63,SSE Composite,0
2024-08-08,3636.29,3655.2,3676.61,3620.21,43437456,1716949270188.25,1.56,0.73,26.52,1.77,SSE Composite,0
2024-08-09,3707.88,3712.48,3719.25,3677.92,109889384,5276502202156.68,1.12,1.57,57.28,4.54,SSE Composite,0
2024-08-12,3734.95,3735.68,3767.16,3727.63,62593769,2082721973100.87,1.06,0.62,23.2,4.92,SSE Composite,0
2024-08-13,3646.78,3673.1,3675.24,3626.92,118627130,5986758822162.84,1.33,-1.68,-62.58,0.86,SSE Composite,0
2024-08-14,3625.16,3615.44,3639.55,3576.29,45730643,1353476832277.13,1.77,-1.57,-57.66,2.29,SSE Composite,0
2024-08-15,3498.24,3498.23,3517.85,3482.39,65859446,2775784772555.74,1.02,-3.24,-117.21,1.86,SSE Composite,0
2024-08-16,3489.86,3507.06,3507.48,3462.72,198329400,6661677099010.66,1.29,0.25,8.83,2.08,SSE Composite,0
2024-08-19,3459.09,3462.8,3494.08,3455.98,60212966,2642237172367.56,1.1,-1.26,-44.27,1.69,SSE Composite,0
2024-08-20,3438.17,3439.44,3452.57,3422.43,90125157,3619953892588.97,0.88,-0.67,-23.36,2.22,SSE Composite,0
2024-08-21,3438.25,3426.58,3442.4,3415.65,88389388,4542575890224.69,0.78,-0.37,-12.86,1.14,SSE Composite,0
2024-08-22,3413.14,3401.9,3413.93,3401.31,23812722,1137057271918.84,0.37,-0.72,-24.68,1.76,SSE Composite,0
2024-08-23,3414.03,3400.84,3444.82,3380.97,82072550,2890637012258.68,1.89,-0.03,-1.07,3.87,SSE Composite,0
2024-08-26,3394.21,3389.63,3414.72,3371.44,35365058,1402455265953.44,1.28,-0.33,-11.21,2.05,SSE Composite,0
2024-08-27,3366.47,3374.4,3379.44,3357.06,90101843,3108712661132.05,0.67,-0.45,-15.22,1.44,SSE Composite,0
2024-08-28,3301.24,3312.06,3320.03,3296.94,69640525,3021918439011.81,0.7,-1.85,-62.35,0.99,SSE Composite,0
2024-08-29,3313.62,3322.0,3337.92,3298.73,37596867,1368478825924.91,1.19,0.3,9.94,2.07,SSE Composite,0
2024-08-30,3408.26,3409.07,3409.47,3384.54,36207381,1087209023032.74,0.74,2.62,87.07,3.4,SSE Composite,0
2024-09-02,3420.4,3420.71,3433.26,3398.1,63314272,2734455482519.31,1.03,0.34,11.64,1.64,SSE Composite,0
2024-09-03,3527.21,3514.19,3544.49,3478.21,227012087,6443905689410.33,1.91,2.73,93.48,2.4,SSE Composite,0
2024-09-04,3487.38,3490.58,3501.3,3484.19,147842745,5202383506039.95,0.49,-0.67,-23.61,4.79,SSE Composite,0
